Date,IGV,IYR,IYT,SMH,VOX,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT
2023-03-31,60.9354248046875,78.61627197265625,54.97124099731445,129.8253631591797,93.57559967041016,38.02639389038086,37.561038970947266,30.630674362182617,96.75271606445312,73.95683288574219,68.85211181640625,30.87476348876953,123.15076446533203,72.96223449707031,60.99504470825195
2023-04-03,60.497459411621094,77.99586486816406,54.442848205566406,129.08546447753906,93.82728576660156,38.26682662963867,39.261558532714844,30.687837600708008,96.92483520507812,73.83930206298828,69.2115249633789,30.66495704650879,124.53008270263672,72.29380798339844,61.36051940917969
2023-04-04,60.50345993041992,77.9403076171875,53.65389633178711,127.10250854492188,93.88536071777344,37.71524429321289,38.54960632324219,30.402013778686523,94.7541732788086,73.43280029296875,69.07327270507812,30.82003402709961,124.54913330078125,72.17670440673828,60.55263900756836
2023-04-05,59.72951889038086,77.51434326171875,53.250972747802734,124.87781524658203,93.5562515258789,37.6303825378418,39.13005065917969,30.363903045654297,93.5206298828125,72.59532928466797,69.39583587646484,31.618247985839844,126.69901275634766,70.69831848144531,59.26387405395508
2023-04-06,59.93950271606445,77.9865951538086,53.59117126464844,124.50292205810547,94.92110443115234,37.540809631347656,38.536006927490234,30.47823143005371,93.49192810058594,73.0067138671875,69.45112609863281,31.84174346923828,127.01290130615234,70.71297454833984,59.158084869384766
2023-04-10,59.873504638671875,78.36624908447266,54.17021942138672,126.38723754882812,94.863037109375,37.7199592590332,38.8443603515625,30.5449275970459,94.34298706054688,72.96754455566406,69.45112609863281,31.777881622314453,126.9272689819336,71.02523040771484,60.22563552856445
2023-04-11,59.54753112792969,78.78295135498047,54.655174255371094,125.71638488769531,94.74687194824219,38.01224136352539,39.211666107177734,30.811691284179688,94.90716552734375,72.28189849853516,69.65388488769531,31.805248260498047,127.35533142089844,71.137451171875,61.22587203979492
2023-04-12,59.44354248046875,78.39404296875,54.0399284362793,123.48184967041016,93.66272735595703,38.04054260253906,39.2388801574707,30.744997024536133,95.22272491455078,71.87051391601562,69.34053039550781,31.7733211517334,127.39340209960938,70.03477478027344,59.63895797729492
2023-04-13,60.551456451416016,78.17180633544922,54.13885498046875,124.47826385498047,95.62774658203125,38.43183135986328,39.48374938964844,31.02129554748535,95.5765380859375,73.20751190185547,69.72760009765625,31.777881622314453,129.04861450195312,71.58145141601562,59.81208038330078
2023-04-14,60.25347900390625,76.91246032714844,54.375301361083984,124.34508514404297,95.40509796142578,38.153682708740234,39.55630874633789,31.326173782348633,95.46178436279297,72.80103302001953,69.28524017333984,31.42211151123047,128.01173400878906,71.67414855957031,59.850555419921875
2023-04-17,60.52345657348633,78.57923126220703,54.737205505371094,124.25628662109375,94.80496215820312,38.37526321411133,39.089229583740234,31.688213348388672,96.21723937988281,73.06549835205078,69.72760009765625,31.595439910888672,127.9070816040039,72.18157958984375,60.1102294921875
